machine_id,sequence_id,wrow,wcol,scan_position,tag,rlu,rlu.rq,timestamp,filename,plate_number,types,sample_id,dilution,bleed,treatment,virus,experiment_id,neutralisation,exclude
1234567,0,G, 5,NA,NA,  654600,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 45, 2560,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,  -6.99723707,FALSE
1234567,0,G, 6,NA,NA,  782500,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 46, 2560,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001, -27.90720487,FALSE
1234567,0,G, 7,NA,NA,  591300,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 46, 2560,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,   3.35148037,FALSE
1234567,0,G, 8,NA,NA,  525100,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 47, 2560,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,  14.17430968,FALSE
1234567,0,G, 9,NA,NA,  680400,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 47, 2560,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001, -11.21519774,FALSE
1234567,0,G,10,NA,NA,  599700,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 48, 2560,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,   1.97819085,FALSE
1234567,0,G,11,NA,NA,  735000,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 48, 2560,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001, -20.14157961,FALSE
1234567,0,G,12,NA,NA,  121400,ValidSlopeSaturation,NA,NA, 3,m,mAb (4F8),32000,terminal,mAb (4F8),A/swine/Guangxi/1/2013 (H1N1),EX001,  80.17395001,FALSE
1234567,0,H, 1,NA,NA,     120,ValidSlopeSaturation,NA,NA, 3,c,,NA,terminal,NA,A/swine/Guangxi/1/2013 (H1N1),EX001, 100.00163487,FALSE
1234567,0,H, 2,NA,NA,  712600,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 44, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001, -16.47947423,FALSE
1234567,0,H, 3,NA,NA,  756300,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 44, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001, -23.62384946,FALSE
1234567,0,H, 4,NA,NA,  651000,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 45, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,  -6.40868442,FALSE
1234567,0,H, 5,NA,NA,  461200,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 45, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,  24.62111923,FALSE
1234567,0,H, 6,NA,NA,  744100,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 46, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001, -21.62930992,FALSE
1234567,0,H, 7,NA,NA,  872700,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 46, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001, -42.65371851,FALSE
1234567,0,H, 8,NA,NA,  648200,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 47, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,  -5.95092125,FALSE
1234567,0,H, 9,NA,NA,  436200,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 47, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,  28.70829042,FALSE
1234567,0,H,10,NA,NA,  330600,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 48, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,  45.97250151,FALSE
1234567,0,H,11,NA,NA,  569100,ValidSlopeSaturation,NA,NA, 3,x,Bris/18 Mouse 48, 5120,terminal,Bris/18,A/swine/Guangxi/1/2013 (H1N1),EX001,   6.98088839,FALSE
1234567,0,H,12,NA,NA,  258000,ValidSlopeSaturation,NA,NA, 3,m,mAb (4F8),64000,terminal,mAb (4F8),A/swine/Guangxi/1/2013 (H1N1),EX001,  57.84164664,FALSE
1234567,0,A, 1,NA,NA,20700000,ValidSlopeSaturation,NA,NA, 4,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,  12.40073592,FALSE
1234567,0,A, 2,NA,NA,18310000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,   40,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  22.51601197,FALSE
1234567,0,A, 3,NA,NA,17340000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,   40,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  26.62137506,FALSE
1234567,0,A, 4,NA,NA,19960000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,   40,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  15.53266240,FALSE
1234567,0,A, 5,NA,NA,20200000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,   40,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  14.51690246,FALSE
1234567,0,A, 6,NA,NA,18150000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,   40,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  23.19318527,FALSE
1234567,0,A, 7,NA,NA,18990000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,   40,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  19.63802548,FALSE
1234567,0,A, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,A, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,A,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,A,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,A,12,NA,NA,    1430,ValidSlopeSaturation,NA,NA, 4,m,mAb (4F8),  500,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001, 100.00397839,FALSE
1234567,0,B, 1,NA,NA,23630000,ValidSlopeSaturation,NA,NA, 4,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,   0.00000000,FALSE
1234567,0,B, 2,NA,NA,17760000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,   80,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  24.84379517,FALSE
1234567,0,B, 3,NA,NA,20350000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,   80,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  13.88205250,FALSE
1234567,0,B, 4,NA,NA,21390000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,   80,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   9.48042609,FALSE
1234567,0,B, 5,NA,NA,21130000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,   80,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  10.58083269,FALSE
1234567,0,B, 6,NA,NA,18690000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,   80,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  20.90772540,FALSE
1234567,0,B, 7,NA,NA,21840000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,   80,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   7.57587621,FALSE
1234567,0,B, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,B, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,B,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,B,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,B,12,NA,NA,    5311,ValidSlopeSaturation,NA,NA, 4,m,mAb (4F8), 1000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  99.98755271,FALSE
1234567,0,C, 1,NA,NA,23240000,ValidSlopeSaturation,NA,NA, 4,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,   1.65060990,FALSE
1234567,0,C, 2,NA,NA,19440000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,  160,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  17.73347560,FALSE
1234567,0,C, 3,NA,NA,23040000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,  160,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   2.49707652,FALSE
1234567,0,C, 4,NA,NA,22350000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,  160,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.41738634,FALSE
1234567,0,C, 5,NA,NA,21140000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,  160,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  10.53850936,FALSE
1234567,0,C, 6,NA,NA,22350000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,  160,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.41738634,FALSE
1234567,0,C, 7,NA,NA,22380000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,  160,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.29041635,FALSE
1234567,0,C, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,C, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,C,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,C,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,C,12,NA,NA,    4221,ValidSlopeSaturation,NA,NA, 4,m,mAb (4F8), 2000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  99.99216595,FALSE
1234567,0,D, 1,NA,NA,23740000,ValidSlopeSaturation,NA,NA, 4,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,  -0.46555664,FALSE
1234567,0,D, 2,NA,NA,20550000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,  320,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  13.03558588,FALSE
1234567,0,D, 3,NA,NA,20870000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,  320,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  11.68123929,FALSE
1234567,0,D, 4,NA,NA,22270000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,  320,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.75597299,FALSE
1234567,0,D, 5,NA,NA,21250000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,  320,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  10.07295273,FALSE
1234567,0,D, 6,NA,NA,21800000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,  320,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   7.74516953,FALSE
1234567,0,D, 7,NA,NA,22170000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,  320,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   6.17920629,FALSE
1234567,0,D, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,D, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,D,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,D,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,D,12,NA,NA,  110100,ValidSlopeSaturation,NA,NA, 4,m,mAb (4F8), 4000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  99.54405076,FALSE
1234567,0,E, 1,NA,NA,23690000,ValidSlopeSaturation,NA,NA, 4,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,  -0.25393998,FALSE
1234567,0,E, 2,NA,NA,18610000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,  640,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  21.24631205,FALSE
1234567,0,E, 3,NA,NA,20790000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1,  640,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  12.01982594,FALSE
1234567,0,E, 4,NA,NA,21370000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,  640,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   9.56507276,FALSE
1234567,0,E, 5,NA,NA,21810000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2,  640,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   7.70284620,FALSE
1234567,0,E, 6,NA,NA,20720000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,  640,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  12.31608926,FALSE
1234567,0,E, 7,NA,NA,21940000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3,  640,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   7.15264290,FALSE
1234567,0,E, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,E, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,E,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,E,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,E,12,NA,NA,  494700,ValidSlopeSaturation,NA,NA, 4,m,mAb (4F8), 8000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  97.91629546,FALSE
1234567,0,F, 1,NA,NA,    2900,ValidSlopeSaturation,NA,NA, 4,c,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,  99.99775686,FALSE
1234567,0,F, 2,NA,NA,21660000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1, 1280,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   8.33769616,FALSE
1234567,0,F, 3,NA,NA,20880000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1, 1280,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  11.63891596,FALSE
1234567,0,F, 4,NA,NA,22220000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2, 1280,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.96758964,FALSE
1234567,0,F, 5,NA,NA,22240000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2, 1280,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.88294298,FALSE
1234567,0,F, 6,NA,NA,21860000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3, 1280,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   7.49122955,FALSE
1234567,0,F, 7,NA,NA,21480000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3, 1280,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   9.09951612,FALSE
1234567,0,F, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,F, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,F,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,F,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,F,12,NA,NA, 1770000,ValidSlopeSaturation,NA,NA, 4,m,mAb (4F8),16000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  92.51880108,FALSE
1234567,0,G, 1,NA,NA,    2260,ValidSlopeSaturation,NA,NA, 4,c,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001, 100.00046556,FALSE
1234567,0,G, 2,NA,NA,22510000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1, 2560,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   4.74021305,FALSE
1234567,0,G, 3,NA,NA,22140000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1, 2560,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   6.30617629,FALSE
1234567,0,G, 4,NA,NA,19960000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2, 2560,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  15.53266240,FALSE
1234567,0,G, 5,NA,NA,20720000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2, 2560,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  12.31608926,FALSE
1234567,0,G, 6,NA,NA,20440000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3, 2560,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  13.50114252,FALSE
1234567,0,G, 7,NA,NA,20380000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3, 2560,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  13.75508250,FALSE
1234567,0,G, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,G, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,G,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,G,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,G,12,NA,NA, 3273000,ValidSlopeSaturation,NA,NA, 4,m,mAb (4F8),32000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  86.15760447,FALSE
1234567,0,H, 1,NA,NA,    2370,ValidSlopeSaturation,NA,NA, 4,c,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001, 100.00000000,FALSE
1234567,0,H, 2,NA,NA,21380000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1, 5120,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,   9.52274943,FALSE
1234567,0,H, 3,NA,NA,21170000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 1, 5120,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  10.41153937,FALSE
1234567,0,H, 4,NA,NA,20780000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2, 5120,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  12.06214927,FALSE
1234567,0,H, 5,NA,NA,21250000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 2, 5120,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  10.07295273,FALSE
1234567,0,H, 6,NA,NA,20020000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3, 5120,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  15.27872241,FALSE
1234567,0,H, 7,NA,NA,19100000,ValidSlopeSaturation,NA,NA, 4,x,Mouse 3, 5120,terminal,PBS,A/swine/Henan/SN10/2018 (H1N1),EX001,  19.17246884,FALSE
1234567,0,H, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,H, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,H,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,H,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 4,,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,NA,TRUE
1234567,0,H,12,NA,NA, 6784000,ValidSlopeSaturation,NA,NA, 4,m,mAb (4F8),64000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  71.29788303,FALSE
1234567,0,A, 1,NA,NA,29250000,ValidSlopeSaturation,NA,NA, 5,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,  10.68861591,FALSE
1234567,0,A, 2,NA,NA,31330000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   4.33652417,FALSE
1234567,0,A, 3,NA,NA,30250000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   7.63472565,FALSE
1234567,0,A, 4,NA,NA,26930000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  17.77364132,FALSE
1234567,0,A, 5,NA,NA,25850000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  21.07184280,FALSE
1234567,0,A, 6,NA,NA,25010000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  23.63711062,FALSE
1234567,0,A, 7,NA,NA,26420000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  19.33112535,FALSE
1234567,0,A, 8,NA,NA,25620000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  21.77423756,FALSE
1234567,0,A, 9,NA,NA,26000000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  20.61375926,FALSE
1234567,0,A,10,NA,NA,25980000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  20.67483707,FALSE
1234567,0,A,11,NA,NA,24820000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,   40,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  24.21734977,FALSE
1234567,0,A,12,NA,NA,    2310,ValidSlopeSaturation,NA,NA, 5,m,mAb (4F8),  500,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001, 100.00785155,FALSE
1234567,0,B, 1,NA,NA,31700000,ValidSlopeSaturation,NA,NA, 5,v,,NA,terminal,NA,A/swine/Henan/SN10/2018 (H1N1),EX001,   3.20658477,FALSE
1234567,0,B, 2,NA,NA,34550000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,  -5.49700247,FALSE
1234567,0,B, 3,NA,NA,32370000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 44,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   1.16047830,FALSE
1234567,0,B, 4,NA,NA,31000000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.34430796,FALSE
1234567,0,B, 5,NA,NA,31460000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 45,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   3.93951844,FALSE
1234567,0,B, 6,NA,NA,30790000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   5.98562491,FALSE
1234567,0,B, 7,NA,NA,31840000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 46,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   2.77904014,FALSE
1234567,0,B, 8,NA,NA,30780000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   6.01616381,FALSE
1234567,0,B, 9,NA,NA,29890000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 47,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   8.73412615,FALSE
1234567,0,B,10,NA,NA,40510000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001, -23.69818842,FALSE
1234567,0,B,11,NA,NA,31170000,ValidSlopeSaturation,NA,NA, 5,x,MI/15 Mouse 48,   80,terminal,MI/15,A/swine/Henan/SN10/2018 (H1N1),EX001,   4.82514661,FALSE
1234567,0,B,12,NA,NA,    7013,ValidSlopeSaturation,NA,NA, 5,m,mAb (4F8), 1000,terminal,mAb (4F8),A/swine/Henan/SN10/2018 (H1N1),EX001,  99.99348911,FALSE
